datetime,小汽车数量,自行车数量,公交车数量,卡车数量,总车辆数量,交通状况,hour,weekday,is_weekend
2021-08-24 21:15:00,60,23,10,13,106,low,21,1,0
2021-08-24 21:30:00,88,6,18,25,137,normal,21,1,0
2021-08-24 21:45:00,104,15,10,32,161,high,21,1,0
2021-08-24 22:00:00,16,1,1,26,44,normal,22,1,0
2021-08-24 22:15:00,12,1,0,12,25,low,22,1,0
2021-08-24 22:30:00,16,1,0,29,46,normal,22,1,0
2021-08-24 22:45:00,13,5,0,31,49,normal,22,1,0
2021-08-24 23:00:00,20,1,1,27,49,normal,23,1,0
2021-08-24 23:15:00,18,0,0,29,47,normal,23,1,0
2021-08-24 23:30:00,16,3,1,26,46,normal,23,1,0
2021-08-24 23:45:00,18,0,0,21,39,normal,23,1,0
2021-08-25 00:00:00,11,5,0,24,40,normal,0,2,0
2021-08-25 00:15:00,13,1,0,10,24,low,0,2,0
2021-08-25 00:30:00,10,1,0,26,37,normal,0,2,0
2021-08-25 00:45:00,19,5,1,22,47,normal,0,2,0
2021-08-25 01:00:00,20,0,0,10,30,low,1,2,0
2021-08-25 01:15:00,16,4,1,39,60,normal,1,2,0
2021-08-25 01:30:00,19,1,1,11,32,low,1,2,0
2021-08-25 01:45:00,20,4,0,38,62,normal,1,2,0
2021-08-25 02:00:00,15,1,1,15,32,low,2,2,0
2021-08-25 02:15:00,10,0,0,33,43,normal,2,2,0
2021-08-25 02:30:00,20,5,0,24,49,normal,2,2,0
2021-08-25 02:45:00,12,2,1,35,50,normal,2,2,0
2021-08-25 03:00:00,10,4,1,37,52,normal,3,2,0
2021-08-25 03:15:00,15,4,0,38,57,normal,3,2,0
2021-08-25 03:30:00,19,0,1,39,59,normal,3,2,0
2021-08-25 03:45:00,16,4,0,35,55,normal,3,2,0
2021-08-25 04:00:00,20,3,1,35,59,normal,4,2,0
2021-08-25 04:15:00,118,1,0,4,123,normal,4,2,0
2021-08-25 04:30:00,89,20,4,17,130,normal,4,2,0
2021-08-25 04:45:00,120,18,6,13,157,normal,4,2,0
2021-08-25 05:00:00,85,7,3,18,113,normal,5,2,0
2021-08-25 05:15:00,99,8,2,14,123,normal,5,2,0
2021-08-25 05:30:00,59,25,2,7,93,low,5,2,0
2021-08-25 05:45:00,58,25,2,5,90,low,5,2,0
2021-08-25 06:00:00,113,40,36,4,193,heavy,6,2,0
2021-08-25 06:15:00,113,16,50,2,181,heavy,6,2,0
2021-08-25 06:30:00,121,27,50,4,202,heavy,6,2,0
2021-08-25 06:45:00,150,17,28,0,195,heavy,6,2,0
2021-08-25 07:00:00,136,29,23,0,188,heavy,7,2,0
2021-08-25 07:15:00,142,32,27,2,203,heavy,7,2,0
2021-08-25 07:30:00,106,32,42,2,182,heavy,7,2,0
2021-08-25 07:45:00,103,21,20,0,144,normal,7,2,0
2021-08-25 08:00:00,131,19,26,1,177,heavy,8,2,0
2021-08-25 08:15:00,133,23,21,3,180,heavy,8,2,0
2021-08-25 08:30:00,123,17,50,1,191,heavy,8,2,0
2021-08-25 08:45:00,124,21,35,2,182,heavy,8,2,0
2021-08-25 09:00:00,136,26,20,4,186,heavy,9,2,0
2021-08-25 09:15:00,92,10,39,19,160,high,9,2,0
2021-08-25 09:30:00,82,7,13,19,121,normal,9,2,0
2021-08-25 09:45:00,42,2,28,27,99,normal,9,2,0
2021-08-25 10:00:00,24,17,17,9,67,normal,10,2,0
2021-08-25 10:15:00,42,19,17,12,90,normal,10,2,0
2021-08-25 10:30:00,100,12,5,23,140,normal,10,2,0
2021-08-25 10:45:00,11,25,30,22,88,normal,10,2,0
2021-08-25 11:00:00,27,7,10,22,66,normal,11,2,0
2021-08-25 11:15:00,38,7,11,20,76,normal,11,2,0
2021-08-25 11:30:00,49,10,6,27,92,normal,11,2,0
2021-08-25 11:45:00,66,9,7,28,110,normal,11,2,0
2021-08-25 12:00:00,70,8,3,22,103,normal,12,2,0
2021-08-25 12:15:00,58,7,6,27,98,normal,12,2,0
2021-08-25 12:30:00,53,9,13,29,104,normal,12,2,0
2021-08-25 12:45:00,22,5,6,26,59,normal,12,2,0
2021-08-25 13:00:00,40,10,11,28,89,normal,13,2,0
2021-08-25 13:15:00,58,13,10,12,93,low,13,2,0
2021-08-25 13:30:00,60,25,24,17,126,normal,13,2,0
2021-08-25 13:45:00,25,11,24,17,77,normal,13,2,0
2021-08-25 14:00:00,22,28,11,18,79,low,14,2,0
2021-08-25 14:15:00,6,11,37,15,69,normal,14,2,0
2021-08-25 14:30:00,92,18,34,18,162,high,14,2,0
2021-08-25 14:45:00,97,17,38,20,172,heavy,14,2,0
2021-08-25 15:00:00,92,18,31,6,147,high,15,2,0
2021-08-25 15:15:00,74,12,17,16,119,normal,15,2,0
2021-08-25 15:30:00,67,22,7,5,101,low,15,2,0
2021-08-25 15:45:00,84,20,25,15,144,normal,15,2,0
2021-08-25 16:00:00,144,15,42,8,209,heavy,16,2,0
2021-08-25 16:15:00,120,11,47,7,185,heavy,16,2,0
2021-08-25 16:30:00,108,10,36,6,160,high,16,2,0
2021-08-25 16:45:00,141,13,50,6,210,heavy,16,2,0
2021-08-25 17:00:00,121,37,29,8,195,heavy,17,2,0
2021-08-25 17:15:00,142,40,22,6,210,heavy,17,2,0
2021-08-25 17:30:00,137,23,28,7,195,heavy,17,2,0
2021-08-25 17:45:00,117,10,27,8,162,high,17,2,0
2021-08-25 18:00:00,100,16,37,7,160,high,18,2,0
2021-08-25 18:15:00,148,11,42,8,209,heavy,18,2,0
2021-08-25 18:30:00,148,27,39,6,220,heavy,18,2,0
2021-08-25 18:45:00,65,18,20,21,124,normal,18,2,0
2021-08-25 19:00:00,75,9,14,6,104,low,19,2,0
2021-08-25 19:15:00,85,15,20,29,149,normal,19,2,0
2021-08-25 19:30:00,57,21,20,18,116,normal,19,2,0
2021-08-25 19:45:00,50,7,13,30,100,normal,19,2,0
2021-08-25 20:00:00,87,21,14,34,156,high,20,2,0
2021-08-25 20:15:00,64,24,11,6,105,low,20,2,0
2021-08-25 20:30:00,76,6,18,14,114,normal,20,2,0
2021-08-25 20:45:00,69,11,12,8,100,low,20,2,0
2021-08-25 21:00:00,76,9,17,14,116,normal,21,2,0
2021-08-25 21:15:00,94,8,15,5,122,normal,21,2,0
2021-08-25 21:30:00,104,10,16,33,163,high,21,2,0
2021-08-25 21:45:00,98,13,13,33,157,high,21,2,0
2021-08-25 22:00:00,13,5,0,18,36,low,22,2,0
2021-08-25 22:15:00,17,1,0,11,29,low,22,2,0
2021-08-25 22:30:00,18,2,1,34,55,normal,22,2,0
2021-08-25 22:45:00,11,1,0,35,47,normal,22,2,0
2021-08-25 23:00:00,17,4,0,11,32,low,23,2,0
2021-08-25 23:15:00,17,1,1,23,42,normal,23,2,0
2021-08-25 23:30:00,17,2,0,23,42,normal,23,2,0
2021-08-25 23:45:00,16,4,1,30,51,normal,23,2,0
2021-08-26 00:00:00,15,5,1,23,44,normal,0,3,0
2021-08-26 00:15:00,18,0,0,31,49,normal,0,3,0
2021-08-26 00:30:00,10,1,0,17,28,low,0,3,0
2021-08-26 00:45:00,13,2,0,32,47,normal,0,3,0
2021-08-26 01:00:00,16,1,0,38,55,normal,1,3,0
2021-08-26 01:15:00,11,4,0,32,47,normal,1,3,0
2021-08-26 01:30:00,12,2,0,26,40,normal,1,3,0
2021-08-26 01:45:00,14,2,1,14,31,low,1,3,0
2021-08-26 02:00:00,18,2,0,37,57,normal,2,3,0
2021-08-26 02:15:00,17,1,1,22,41,normal,2,3,0
2021-08-26 02:30:00,12,3,0,29,44,normal,2,3,0
2021-08-26 02:45:00,20,5,0,30,55,normal,2,3,0
2021-08-26 03:00:00,17,5,1,19,42,normal,3,3,0
2021-08-26 03:15:00,12,0,1,33,46,normal,3,3,0
2021-08-26 03:30:00,19,1,0,20,40,normal,3,3,0
2021-08-26 03:45:00,11,4,1,38,54,normal,3,3,0
2021-08-26 04:00:00,14,5,0,39,58,normal,4,3,0
2021-08-26 04:15:00,102,20,4,12,138,normal,4,3,0
2021-08-26 04:30:00,92,4,6,18,120,normal,4,3,0
2021-08-26 04:45:00,54,14,10,16,94,low,4,3,0
2021-08-26 05:00:00,55,15,1,10,81,low,5,3,0
2021-08-26 05:15:00,64,27,5,5,101,low,5,3,0
2021-08-26 05:30:00,52,13,5,15,85,low,5,3,0
2021-08-26 05:45:00,73,11,4,3,91,low,5,3,0
2021-08-26 06:00:00,106,27,45,5,183,heavy,6,3,0
2021-08-26 06:15:00,145,21,40,5,211,heavy,6,3,0
2021-08-26 06:30:00,133,19,28,5,185,heavy,6,3,0
2021-08-26 06:45:00,117,31,49,0,197,heavy,6,3,0
2021-08-26 07:00:00,146,17,34,0,197,heavy,7,3,0
2021-08-26 07:15:00,101,35,42,3,181,heavy,7,3,0
2021-08-26 07:30:00,103,28,32,1,164,high,7,3,0
2021-08-26 07:45:00,150,10,26,0,186,heavy,7,3,0
2021-08-26 08:00:00,135,23,48,0,206,heavy,8,3,0
2021-08-26 08:15:00,104,10,48,2,164,high,8,3,0
2021-08-26 08:30:00,144,39,50,1,234,heavy,8,3,0
2021-08-26 08:45:00,132,10,49,0,191,heavy,8,3,0
2021-08-26 09:00:00,142,19,31,1,193,heavy,9,3,0
2021-08-26 09:15:00,45,4,30,29,108,normal,9,3,0
2021-08-26 09:30:00,27,24,10,5,66,low,9,3,0
2021-08-26 09:45:00,85,3,14,16,118,normal,9,3,0
2021-08-26 10:00:00,84,11,27,26,148,high,10,3,0
2021-08-26 10:15:00,90,4,10,20,124,normal,10,3,0
2021-08-26 10:30:00,13,19,39,12,83,normal,10,3,0
2021-08-26 10:45:00,11,1,37,9,58,normal,10,3,0
2021-08-26 11:00:00,57,10,4,27,98,normal,11,3,0
2021-08-26 11:15:00,52,10,9,23,94,normal,11,3,0
2021-08-26 11:30:00,38,7,13,21,79,normal,11,3,0
2021-08-26 11:45:00,35,7,15,24,81,normal,11,3,0
2021-08-26 12:00:00,60,10,12,21,103,normal,12,3,0
2021-08-26 12:15:00,70,10,3,30,113,normal,12,3,0
2021-08-26 12:30:00,34,8,6,30,78,normal,12,3,0
2021-08-26 12:45:00,44,6,4,27,81,normal,12,3,0
2021-08-26 13:00:00,21,5,4,25,55,normal,13,3,0
2021-08-26 13:15:00,106,10,11,11,138,normal,13,3,0
2021-08-26 13:30:00,82,30,32,10,154,high,13,3,0
2021-08-26 13:45:00,57,12,9,17,95,low,13,3,0
2021-08-26 14:00:00,60,18,21,10,109,normal,14,3,0
2021-08-26 14:15:00,79,17,34,8,138,high,14,3,0
2021-08-26 14:30:00,78,29,22,13,142,normal,14,3,0
2021-08-26 14:45:00,69,14,32,18,133,high,14,3,0
2021-08-26 15:00:00,84,25,5,9,123,normal,15,3,0
2021-08-26 15:15:00,62,11,28,5,106,normal,15,3,0
2021-08-26 15:30:00,33,17,22,18,90,normal,15,3,0
2021-08-26 15:45:00,14,21,23,6,64,normal,15,3,0
2021-08-26 16:00:00,127,27,40,5,199,heavy,16,3,0
2021-08-26 16:15:00,136,10,27,7,180,heavy,16,3,0
2021-08-26 16:30:00,148,14,37,9,208,heavy,16,3,0
2021-08-26 16:45:00,122,16,28,6,172,heavy,16,3,0
2021-08-26 17:00:00,132,12,45,9,198,heavy,17,3,0
2021-08-26 17:15:00,136,29,29,10,204,heavy,17,3,0
2021-08-26 17:30:00,103,33,48,10,194,heavy,17,3,0
2021-08-26 17:45:00,132,37,23,10,202,heavy,17,3,0
2021-08-26 18:00:00,136,39,39,6,220,heavy,18,3,0
2021-08-26 18:15:00,120,24,36,5,185,heavy,18,3,0
2021-08-26 18:30:00,126,34,38,9,207,heavy,18,3,0
2021-08-26 18:45:00,80,22,14,18,134,normal,18,3,0
2021-08-26 19:00:00,99,9,15,29,152,normal,19,3,0
2021-08-26 19:15:00,81,21,19,7,128,normal,19,3,0
2021-08-26 19:30:00,87,9,16,26,138,normal,19,3,0
2021-08-26 19:45:00,80,17,13,30,140,normal,19,3,0
2021-08-26 20:00:00,91,18,18,9,136,normal,20,3,0
2021-08-26 20:15:00,90,19,15,13,137,normal,20,3,0
2021-08-26 20:30:00,107,19,10,23,159,normal,20,3,0
2021-08-26 20:45:00,98,11,14,27,150,normal,20,3,0
2021-08-26 21:00:00,98,18,20,22,158,normal,21,3,0
2021-08-26 21:15:00,102,5,12,17,136,normal,21,3,0
2021-08-26 21:30:00,62,13,16,28,119,normal,21,3,0
2021-08-26 21:45:00,101,15,12,35,163,high,21,3,0
2021-08-26 22:00:00,17,5,1,16,39,low,22,3,0
2021-08-26 22:15:00,10,4,1,37,52,normal,22,3,0
2021-08-26 22:30:00,16,4,0,35,55,normal,22,3,0
2021-08-26 22:45:00,17,2,0,17,36,low,22,3,0
2021-08-26 23:00:00,17,0,0,27,44,normal,23,3,0
2021-08-26 23:15:00,17,4,1,25,47,normal,23,3,0
2021-08-26 23:30:00,15,2,0,15,32,low,23,3,0
2021-08-26 23:45:00,20,0,1,12,33,low,23,3,0
2021-08-27 00:00:00,16,3,0,28,47,normal,0,4,0
2021-08-27 00:15:00,13,2,1,28,44,normal,0,4,0
2021-08-27 00:30:00,15,5,0,26,46,normal,0,4,0
2021-08-27 00:45:00,15,2,1,16,34,low,0,4,0
2021-08-27 01:00:00,12,3,0,26,41,normal,1,4,0
2021-08-27 01:15:00,15,5,0,27,47,normal,1,4,0
2021-08-27 01:30:00,20,2,0,17,39,low,1,4,0
2021-08-27 01:45:00,12,2,0,16,30,low,1,4,0
2021-08-27 02:00:00,19,1,0,38,58,normal,2,4,0
2021-08-27 02:15:00,16,1,1,32,50,normal,2,4,0
2021-08-27 02:30:00,12,0,0,11,23,low,2,4,0
2021-08-27 02:45:00,16,5,1,29,51,normal,2,4,0
2021-08-27 03:00:00,19,5,1,18,43,low,3,4,0
2021-08-27 03:15:00,11,0,0,15,26,low,3,4,0
2021-08-27 03:30:00,15,4,1,17,37,low,3,4,0
2021-08-27 03:45:00,20,1,0,23,44,normal,3,4,0
2021-08-27 04:00:00,10,4,0,36,50,normal,4,4,0
2021-08-27 04:15:00,39,14,0,15,68,low,4,4,0
2021-08-27 04:30:00,33,7,3,10,53,low,4,4,0
2021-08-27 04:45:00,77,8,7,15,107,low,4,4,0
2021-08-27 05:00:00,80,18,6,11,115,normal,5,4,0
2021-08-27 05:15:00,53,11,7,15,86,low,5,4,0
2021-08-27 05:30:00,73,17,6,13,109,low,5,4,0
2021-08-27 05:45:00,77,20,4,13,114,normal,5,4,0
2021-08-27 06:00:00,76,14,1,12,103,low,6,4,0
2021-08-27 06:15:00,58,14,0,15,87,low,6,4,0
2021-08-27 06:30:00,57,18,7,13,95,low,6,4,0
2021-08-27 06:45:00,80,16,0,10,106,low,6,4,0
2021-08-27 07:00:00,38,7,1,13,59,low,7,4,0
2021-08-27 07:15:00,53,20,6,12,91,low,7,4,0
2021-08-27 07:30:00,30,9,7,10,56,low,7,4,0
2021-08-27 07:45:00,50,19,4,10,83,low,7,4,0
2021-08-27 08:00:00,31,14,3,14,62,low,8,4,0
2021-08-27 08:15:00,28,18,5,10,61,low,8,4,0
2021-08-27 08:30:00,31,15,4,12,62,low,8,4,0
2021-08-27 08:45:00,52,19,0,10,81,low,8,4,0
2021-08-27 09:00:00,42,9,2,13,66,low,9,4,0
2021-08-27 09:15:00,151,55,27,2,235,heavy,9,4,0
2021-08-27 09:30:00,180,69,29,1,279,heavy,9,4,0
2021-08-27 09:45:00,149,41,23,3,216,heavy,9,4,0
2021-08-27 10:00:00,167,60,27,3,257,heavy,10,4,0
2021-08-27 10:15:00,134,45,22,3,204,heavy,10,4,0
2021-08-27 10:30:00,180,62,26,4,272,heavy,10,4,0
2021-08-27 10:45:00,156,54,25,3,238,heavy,10,4,0
2021-08-27 11:00:00,171,60,18,1,250,heavy,11,4,0
2021-08-27 11:15:00,174,53,10,3,240,heavy,11,4,0
2021-08-27 11:30:00,154,61,16,3,234,heavy,11,4,0
2021-08-27 11:45:00,161,53,11,1,226,heavy,11,4,0
2021-08-27 12:00:00,148,48,13,2,211,heavy,12,4,0
2021-08-27 12:15:00,136,60,27,2,225,heavy,12,4,0
2021-08-27 12:30:00,143,68,16,0,227,heavy,12,4,0
2021-08-27 12:45:00,152,51,22,2,227,heavy,12,4,0
2021-08-27 13:00:00,132,58,15,4,209,heavy,13,4,0
2021-08-27 13:15:00,155,58,15,4,232,heavy,13,4,0
2021-08-27 13:30:00,144,62,12,3,221,heavy,13,4,0
2021-08-27 13:45:00,161,51,20,1,233,heavy,13,4,0
2021-08-27 14:00:00,137,46,13,2,198,heavy,14,4,0
2021-08-27 14:15:00,149,61,16,1,227,heavy,14,4,0
2021-08-27 14:30:00,158,46,20,1,225,heavy,14,4,0
2021-08-27 14:45:00,134,65,22,0,221,heavy,14,4,0
2021-08-27 15:00:00,134,65,10,2,211,heavy,15,4,0
2021-08-27 15:15:00,73,24,4,0,101,low,15,4,0
2021-08-27 15:30:00,64,23,21,1,109,normal,15,4,0
2021-08-27 15:45:00,51,27,25,2,105,normal,15,4,0
2021-08-27 16:00:00,80,22,17,0,119,normal,16,4,0
2021-08-27 16:15:00,61,26,8,0,95,low,16,4,0
2021-08-27 16:30:00,75,24,8,0,107,low,16,4,0
2021-08-27 16:45:00,82,20,15,2,119,normal,16,4,0
2021-08-27 17:00:00,53,28,21,1,103,normal,17,4,0
2021-08-27 17:15:00,68,29,14,0,111,low,17,4,0
2021-08-27 17:30:00,63,28,22,0,113,normal,17,4,0
2021-08-27 17:45:00,76,30,20,1,127,normal,17,4,0
2021-08-27 18:00:00,66,23,10,0,99,low,18,4,0
2021-08-27 18:15:00,50,23,1,0,74,low,18,4,0
2021-08-27 18:30:00,60,29,22,2,113,normal,18,4,0
2021-08-27 18:45:00,75,26,11,0,112,normal,18,4,0
2021-08-27 19:00:00,81,22,18,2,123,normal,19,4,0
2021-08-27 19:15:00,33,6,0,4,43,low,19,4,0
2021-08-27 19:30:00,21,5,6,15,47,low,19,4,0
2021-08-27 19:45:00,22,7,1,2,32,low,19,4,0
2021-08-27 20:00:00,31,6,0,15,52,low,20,4,0
2021-08-27 20:15:00,41,8,3,2,54,low,20,4,0
2021-08-27 20:30:00,24,6,5,11,46,low,20,4,0
2021-08-27 20:45:00,45,6,6,10,67,low,20,4,0
2021-08-27 21:00:00,24,11,6,2,43,low,21,4,0
2021-08-27 21:15:00,47,6,2,12,67,low,21,4,0
2021-08-27 21:30:00,46,1,1,4,52,low,21,4,0
2021-08-27 21:45:00,26,3,2,3,34,low,21,4,0
2021-08-27 22:00:00,20,4,0,39,63,normal,22,4,0
2021-08-27 22:15:00,20,1,1,27,49,normal,22,4,0
2021-08-27 22:30:00,19,0,1,17,37,low,22,4,0
2021-08-27 22:45:00,11,3,1,19,34,normal,22,4,0
2021-08-27 23:00:00,17,5,1,31,54,normal,23,4,0
2021-08-27 23:15:00,19,4,0,12,35,low,23,4,0
2021-08-27 23:30:00,11,1,0,38,50,normal,23,4,0
2021-08-27 23:45:00,12,0,0,17,29,low,23,4,0
2021-08-28 00:00:00,18,0,0,27,45,normal,0,5,0
2021-08-28 00:15:00,19,4,0,14,37,low,0,5,0
2021-08-28 00:30:00,13,2,0,28,43,normal,0,5,0
2021-08-28 00:45:00,18,4,1,23,46,normal,0,5,0
2021-08-28 01:00:00,20,0,0,11,31,low,1,5,0
2021-08-28 01:15:00,11,4,1,22,38,normal,1,5,0
2021-08-28 01:30:00,15,2,0,18,35,low,1,5,0
2021-08-28 01:45:00,16,3,0,34,53,normal,1,5,0
2021-08-28 02:00:00,11,2,0,18,31,low,2,5,0
2021-08-28 02:15:00,17,4,1,38,60,normal,2,5,0
2021-08-28 02:30:00,20,4,1,28,53,normal,2,5,0
2021-08-28 02:45:00,19,0,1,37,57,normal,2,5,0
2021-08-28 03:00:00,10,2,1,34,47,normal,3,5,0
2021-08-28 03:15:00,19,0,0,17,36,low,3,5,0
2021-08-28 03:30:00,15,0,0,30,45,normal,3,5,0
2021-08-28 03:45:00,10,2,0,31,43,normal,3,5,0
2021-08-28 04:00:00,18,3,0,17,38,low,4,5,0
2021-08-28 04:15:00,97,22,4,18,141,normal,4,5,0
2021-08-28 04:30:00,111,12,9,17,149,normal,4,5,0
2021-08-28 04:45:00,108,10,5,17,140,normal,4,5,0
2021-08-28 05:00:00,74,24,10,20,128,normal,5,5,0
2021-08-28 05:15:00,114,4,8,20,146,normal,5,5,0
2021-08-28 05:30:00,91,16,5,11,123,normal,5,5,0
2021-08-28 05:45:00,66,3,9,19,97,normal,5,5,0
2021-08-28 06:00:00,104,32,23,5,164,normal,6,5,0
2021-08-28 06:15:00,128,18,31,3,180,heavy,6,5,0
2021-08-28 06:30:00,127,24,27,0,178,heavy,6,5,0
2021-08-28 06:45:00,130,31,22,0,183,heavy,6,5,0
2021-08-28 07:00:00,108,13,38,1,160,high,7,5,0
2021-08-28 07:15:00,116,22,37,2,177,heavy,7,5,0
2021-08-28 07:30:00,143,28,27,4,202,heavy,7,5,0
2021-08-28 07:45:00,118,32,21,5,176,heavy,7,5,0
2021-08-28 08:00:00,121,35,32,0,188,heavy,8,5,0
2021-08-28 08:15:00,109,28,39,2,178,heavy,8,5,0
2021-08-28 08:30:00,135,11,23,5,174,heavy,8,5,0
2021-08-28 08:45:00,100,30,29,2,161,high,8,5,0
2021-08-28 09:00:00,138,32,26,4,200,heavy,9,5,0
2021-08-28 09:15:00,29,9,21,23,82,normal,9,5,0
2021-08-28 09:30:00,36,17,7,30,90,normal,9,5,0
2021-08-28 09:45:00,42,9,37,28,116,high,9,5,0
2021-08-28 10:00:00,80,6,12,6,104,low,10,5,0
2021-08-28 10:15:00,37,21,28,6,92,normal,10,5,0
2021-08-28 10:30:00,44,17,27,30,118,high,10,5,0
2021-08-28 10:45:00,25,12,13,5,55,low,10,5,0
2021-08-28 11:00:00,36,9,9,30,84,normal,11,5,0
2021-08-28 11:15:00,63,7,10,29,109,normal,11,5,0
2021-08-28 11:30:00,20,5,13,22,60,normal,11,5,0
2021-08-28 11:45:00,53,8,6,23,90,normal,11,5,0
2021-08-28 12:00:00,41,7,5,26,79,normal,12,5,0
2021-08-28 12:15:00,36,9,13,29,87,normal,12,5,0
2021-08-28 12:30:00,65,10,8,22,105,normal,12,5,0
2021-08-28 12:45:00,55,6,5,27,93,normal,12,5,0
2021-08-28 13:00:00,63,8,15,30,116,normal,13,5,0
2021-08-28 13:15:00,19,26,32,18,95,normal,13,5,0
2021-08-28 13:30:00,84,11,11,9,115,normal,13,5,0
2021-08-28 13:45:00,110,23,34,9,176,heavy,13,5,0
2021-08-28 14:00:00,46,20,18,5,89,normal,14,5,0
2021-08-28 14:15:00,67,12,10,20,109,normal,14,5,0
2021-08-28 14:30:00,42,25,20,19,106,normal,14,5,0
2021-08-28 14:45:00,87,17,18,6,128,normal,14,5,0
2021-08-28 15:00:00,45,24,31,11,111,normal,15,5,0
2021-08-28 15:15:00,80,26,35,6,147,high,15,5,0
2021-08-28 15:30:00,83,18,6,15,122,normal,15,5,0
2021-08-28 15:45:00,68,19,15,11,113,normal,15,5,0
2021-08-28 16:00:00,101,37,48,9,195,heavy,16,5,0
2021-08-28 16:15:00,149,32,29,10,220,heavy,16,5,0
2021-08-28 16:30:00,136,21,33,9,199,heavy,16,5,0
2021-08-28 16:45:00,105,20,23,7,155,normal,16,5,0
2021-08-28 17:00:00,125,12,20,8,165,normal,17,5,0
2021-08-28 17:15:00,125,14,26,5,170,heavy,17,5,0
2021-08-28 17:30:00,118,28,23,8,177,heavy,17,5,0
2021-08-28 17:45:00,114,32,45,6,197,heavy,17,5,0
2021-08-28 18:00:00,123,37,46,8,214,heavy,18,5,0
2021-08-28 18:15:00,115,23,22,7,167,normal,18,5,0
2021-08-28 18:30:00,111,25,35,10,181,heavy,18,5,0
2021-08-28 18:45:00,66,8,11,9,94,low,18,5,0
2021-08-28 19:00:00,103,12,17,23,155,normal,19,5,0
2021-08-28 19:15:00,94,14,14,24,146,normal,19,5,0
2021-08-28 19:30:00,105,23,15,18,161,normal,19,5,0
2021-08-28 19:45:00,53,22,14,35,124,high,19,5,0
2021-08-28 20:00:00,74,10,12,32,128,high,20,5,0
2021-08-28 20:15:00,71,24,15,26,136,normal,20,5,0
2021-08-28 20:30:00,61,21,15,32,129,high,20,5,0
2021-08-28 20:45:00,101,25,18,8,152,normal,20,5,0
2021-08-28 21:00:00,104,22,10,14,150,normal,21,5,0
2021-08-28 21:15:00,79,20,15,18,132,normal,21,5,0
2021-08-28 21:30:00,70,20,11,14,115,normal,21,5,0
2021-08-28 21:45:00,74,16,14,34,138,high,21,5,0
2021-08-28 22:00:00,20,5,0,21,46,normal,22,5,0
2021-08-28 22:15:00,16,0,0,36,52,normal,22,5,0
2021-08-28 22:30:00,14,3,0,20,37,normal,22,5,0
2021-08-28 22:45:00,14,1,1,30,46,normal,22,5,0
2021-08-28 23:00:00,17,0,1,12,30,low,23,5,0
2021-08-28 23:15:00,14,0,0,14,28,low,23,5,0
2021-08-28 23:30:00,18,5,0,40,63,normal,23,5,0
2021-08-28 23:45:00,17,2,0,18,37,low,23,5,0
2021-08-29 00:00:00,14,1,1,35,51,normal,0,6,1
2021-08-29 00:15:00,14,2,1,26,43,normal,0,6,1
2021-08-29 00:30:00,16,0,1,37,54,normal,0,6,1
2021-08-29 00:45:00,14,4,1,32,51,normal,0,6,1
2021-08-29 01:00:00,19,5,0,12,36,low,1,6,1
2021-08-29 01:15:00,11,0,1,31,43,normal,1,6,1
2021-08-29 01:30:00,12,0,0,32,44,normal,1,6,1
2021-08-29 01:45:00,12,3,0,32,47,normal,1,6,1
2021-08-29 02:00:00,18,4,1,31,54,normal,2,6,1
2021-08-29 02:15:00,17,4,1,20,42,normal,2,6,1
2021-08-29 02:30:00,17,0,0,22,39,normal,2,6,1
2021-08-29 02:45:00,19,2,1,12,34,low,2,6,1
2021-08-29 03:00:00,18,2,1,19,40,normal,3,6,1
2021-08-29 03:15:00,19,5,0,26,50,normal,3,6,1
2021-08-29 03:30:00,19,5,1,35,60,normal,3,6,1
2021-08-29 03:45:00,18,0,0,20,38,normal,3,6,1
2021-08-29 04:00:00,16,0,0,30,46,normal,4,6,1
2021-08-29 04:15:00,114,30,9,7,160,normal,4,6,1
2021-08-29 04:30:00,102,17,2,14,135,normal,4,6,1
2021-08-29 04:45:00,55,4,7,13,79,low,4,6,1
2021-08-29 05:00:00,82,2,4,14,102,low,5,6,1
2021-08-29 05:15:00,66,16,9,19,110,normal,5,6,1
2021-08-29 05:30:00,86,5,1,13,105,low,5,6,1
2021-08-29 05:45:00,108,24,2,19,153,normal,5,6,1
2021-08-29 06:00:00,112,30,26,0,168,heavy,6,6,1
2021-08-29 06:15:00,147,31,46,0,224,heavy,6,6,1
2021-08-29 06:30:00,116,20,40,2,178,heavy,6,6,1
2021-08-29 06:45:00,138,13,21,5,177,heavy,6,6,1
2021-08-29 07:00:00,132,25,40,2,199,heavy,7,6,1
2021-08-29 07:15:00,124,14,31,4,173,heavy,7,6,1
2021-08-29 07:30:00,106,27,25,1,159,normal,7,6,1
2021-08-29 07:45:00,104,24,29,5,162,high,7,6,1
2021-08-29 08:00:00,140,31,21,4,196,heavy,8,6,1
2021-08-29 08:15:00,121,35,37,3,196,heavy,8,6,1
2021-08-29 08:30:00,135,23,37,5,200,heavy,8,6,1
2021-08-29 08:45:00,149,20,30,5,204,heavy,8,6,1
2021-08-29 09:00:00,117,14,39,0,170,heavy,9,6,1
2021-08-29 09:15:00,39,8,23,13,83,normal,9,6,1
2021-08-29 09:30:00,40,14,18,21,93,normal,9,6,1
2021-08-29 09:45:00,49,1,35,18,103,normal,9,6,1
2021-08-29 10:00:00,38,12,35,25,110,normal,10,6,1
